voice title,voice description,reference_audio,preview_image (svdq_fluxdev_fp4),SVDQ-Images,preview_audio (tts_mgm),Tags,MGM WER
Lazy Anime School Nurse (Middle-aged Female),"Slow, soothing, slightly bored middle-aged female audio. A warm, sleepy voice, diagnosing every ailment as ""just a cold"" and suggesting a nap. Slow, relaxed pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/119_lazy-anime-school-nurse-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a352cd7096724494b433837655bb0bd6.png,,,,
Teenage Skater Dude (Teen Male),"Slow, relaxed, monotone teen male audio. A classic skater voice, drawing out vowels, using heavy slang, and showing little emotion other than ""chill."" Very slow, drawn-out pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/120_teenage-skater-dude-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0a5b38f9ed29474c816a3da885a813b5.png,,,,
Stressed Mother of Three (Middle-aged Female),"Fast, high-pitched, frantic middle-aged female audio. A voice juggling kids, work, and noise; speaking in rapid, overlapping, incomplete sentences. Very fast, chaotic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/121_stressed-mother-of-three-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_c488edc2fd9e45a9bb2f2836acc1a09c.png,,,,
Pompous Opera Singer (Middle-aged Male),"Booming, resonant, aristocratic middle-aged male audio. A voice (Italian accent) that speaks everything as if it's the lead-in to a grand aria, projecting constantly. Slow, dramatic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/122_pompous-opera-singer-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d5efacaa1d494c39b61ce273e7b73d86.png,,,,
Ancient Vampire Countess (Senior Female),"Deep, smooth, seductive senior female audio. A voice of ancient authority (Eastern European accent), speaking slowly with chilling, aristocratic calm. Slow, deliberate, mesmerizing pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/123_ancient-vampire-countess-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_be785169fa4a447abc4de8a495d6b28b.png,,,,
Nerdy Comic Book Shop Owner (Middle-aged Male),"Fast, nasally, enthusiastic middle-aged male audio. A voice that rapidly corrects customers on obscure lore, speaking with intense, nerdy passion. Very fast, articulate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/124_nerdy-comic-book-shop-owner-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_74b897dec5da44db891a1a8a47523868.png,,,,
Animated Action Princess (Teen Female),"Clear, strong, commanding teen female audio. A bright, confident voice, rejecting tradition, leading the charge, and making witty remarks. Fast, confident, energetic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/125_animated-action-princess-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5bcb08367818431dba8777f39cc0d519.png,,,,
Old West Cowboy Storyteller (Senior Male),"Slow, gravelly, warm senior male audio. A relaxed, heavily accented drawl, telling tall tales around a campfire with dry wit. Slow, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/126_old-west-cowboy-storyteller-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_4420dd9d09904a48a60f50141e12efc6.png,,,,
Sassy Animated Female Sidekick (Middle-aged Female),"Fast, energetic, witty middle-aged female audio. A sharp, confident voice, grounding the hero and delivering the best punchlines with perfect timing. Fast, conversational pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/127_sassy-animated-female-sidekick-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5e2e8404afc34752a87c81cd4ae8449f.png,,,,
Precise Teenage Classical Musician (Teen Male),"Precise, articulate, slightly arrogant teen male audio. A refined, intellectual voice, speaking with technical precision about music, often critical of simpler styles. Moderate, precise pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/128_precise-teenage-classical-musician-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_555948d4ba2f4f9ba9d7923ea9540eeb.png,,,,
Harried ER Nurse (Middle-aged Male),"Fast, clipped, stressed middle-aged male audio. A clear, authoritative voice, rapidly shouting medical terminology, vital signs, and orders under extreme pressure. Very fast, sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/129_harried-er-nurse-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5b12b9e3cc5d481484fbe3a4bde376a3.png,,,,
Sleepy Stoner (Teen Male),"Extremely slow, deep, relaxed teen male audio. A low, gravelly voice, speaking with long pauses, frequent giggles, and profound (but nonsensical) observations. Very slow, confused pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/130_sleepy-stoner-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_2355bf6d17d143cdbb07ae167fe7bb50.png,,,,
Giddy Bridesmaid (Teen Female),"High-pitched, emotional, enthusiastic teen female audio. A voice squealing with delight, crying happy tears, and offering effusive compliments. Fast, energetic, emotional pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/131_giddy-bridesmaid-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b268eb14671c4301b938655d536c0fb5.png,,,,
Angry British Soccer Coach (Middle-aged Male),"Loud, gravelly, aggressive middle-aged male audio. A thick (Cockney or Scouse) accent, shouting insults and desperate encouragement from the sidelines. Fast, barking pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/132_angry-british-soccer-coach-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3ddaab4227b4472daaac8c71c66829c3.png,,,,
Calculating Heiress (Middle-aged Female),"Smooth, cold, aristocratic middle-aged female audio. A refined (posh RP) voice, speaking with bored, manipulative elegance about power and money. Slow, measured pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/133_calculating-heiress-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_beecb46b0be74c9ba49a3818936f22e8.png,,,,
Kindly Storytelling Grandfather (Senior Male),"Warm, slightly rough, engaging senior male audio. A gentle, loving voice, shifting tones dramatically as he reads a fairytale or recounts a memory. Moderate, dynamic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/134_kindly-storytelling-grandfather-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_cd6ef6a2b44247eaa60c3d2eec57467c.png,,,,
Excited Anime Convention-Goer (Teen Male),"High-pitched, loud, fast teen male audio. A cracking voice, shouting character names, describing costumes, and reacting with pure, manic joy. Very fast, loud pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/135_excited-anime-convention-goer-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_106ac668670648e3b4094556cf0d5773.png,,,,
Mystical Herbalist (Senior Female),"Calm, raspy, gentle senior female audio. An earthy, wise voice, slowly explaining the properties of plants with natural reverence. Slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/136_mystical-herbalist-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_81b05caa826546d78e9e90892d216388.png,,,,
Arrogant Plastic Surgeon (Middle-aged Male),"Smooth, confident, judgmental middle-aged male audio. A calm, precise voice, assessing flaws and promising perfection with a dismissive, clinical tone. Moderate, precise pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/137_arrogant-plastic-surgeon-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1a099701041f47a49fc661077c32cc46.png,,,,
Strict Anime Student Council VP (Teen Female),"Sharp, high-pitched, extremely fast teen female audio. A voice that shouts rules and regulations with machine-gun speed, utterly devoted to the President. Very fast, clipped pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/138_strict-anime-student-council-vp-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_637495e1054a4ba4966ce436e3329bf1.png,,,,
Cynical Bartender (Middle-aged Female),"Low, gravelly, sarcastic middle-aged female audio. A weary voice, delivering dry commentary and unwanted advice while cleaning a glass. Slow, deliberate, cynical pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/139_cynical-bartender-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_beaf901bdfaf4344b2e08a8c9935903b.png,,,,
Old Miner Storyteller (Senior Male),"Gravelly, wheezing, slow senior male audio. A rough, accented voice, telling ghost stories from the mines with dramatic, breathless pauses. Slow, narrative pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/140_old-miner-storyteller-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_c97f19cfa8a541089dfdc30ad405790f.png,,,,
Teenage Band Geek (Teen Female),"Fast, enthusiastic, slightly nasal teen female audio. A peppy voice, talking rapidly about practice, gossip, and band dynamics. Fast, bubbly pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/141_teenage-band-geek-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8668e6e9138246a69df260861a6644ff.png,,,,
Gruff Fantasy Innkeeper (Middle-aged Male),"Booming, gravelly, impatient middle-aged male audio. A rough voice, shouting about rules, payment, and the quality of his stew. Fast, barking pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/142_gruff-fantasy-innkeeper-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_fc67005f3c0c4bd090ebeb32b46106db.png,,,,
Stressed Stock Trader (Middle-aged Male),"Extremely fast, high-pitched, frantic middle-aged male audio. A voice shouting numbers, acronyms, and curses, fueled by caffeine and panic. Extremely fast, chaotic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/143_stressed-stock-trader-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_da3738ac2d324eb5b0cfe756ac191660.png,,,,
Gentle Preschool Teacher (Middle-aged Female),"Soft, melodic, patient middle-aged female audio. A sweet, clear voice, speaking slowly, singing simple songs, and offering constant, gentle encouragement. Slow, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/144_gentle-preschool-teacher-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_51b2d79cae024d1dafaa808cb6857a6b.png,,,,
Cocky Teenage Drag Racer (Teen Male),"Confident, cool, fast-talking teen male audio. A voice boasting about his car, his skills, and the race, using technical slang. Fast, arrogant pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/145_cocky-teenage-drag-racer-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_2f70578d4cf64fb19a7aa7f6a0eb5b24.png,,,,
Sad Ancient Elven Queen (Senior Female),"Melodic, smooth, melancholic senior female audio. An ancient, ethereal voice (British RP), speaking slowly of lost memories and fading magic. Very slow, lyrical pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/146_sad-ancient-elven-queen-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_cdb9a42890e54a4da908c65145a848a9.png,,,,
Hard-Nosed Newspaper Editor (Middle-aged Male),"Fast, sharp, gravelly middle-aged male audio. A classic 1940s newspaper voice, barking orders, demanding rewrites, and shouting ""Stop the presses!"" Fast, clipped, loud pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/147_hard-nosed-newspaper-editor-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8d0b89519caf49699986459d8e7e9867.png,,,,
Sassy Animated Fairy (Teen Female),"High-pitched, fast, echoing teen female audio. A tiny, energetic voice, delivering sarcastic commentary and complaints with a whimsical, tinkling sound. Fast, sassy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/148_sassy-animated-fairy-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a51ab2b4012b4cff8c0b4144fe788b3c.png,,,,
Old Wizard Mentor (Senior Male),"Deep, resonant, patient senior male audio. A classic, wise voice (British RP), delivering exposition and advice with calm authority and a reassuring, warm tone. Slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/149_old-wizard-mentor-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e082d80da0c24bcb88388e45fbc9e839.png,,,,
Bored Night Shift Security Guard (Middle-aged Male),"Monotone, slow, low-energy middle-aged male audio. A flat voice (slight regional accent), reporting ""all clear"" over a radio, punctuated by yawns. Very slow, flat pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/150_bored-night-shift-security-guard-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_70c7b1c5f26349289df50b3b78acb72a.png,,,,
Anxious Bridesmaid (Middle-aged Female),"High-pitched, whispering, frantic middle-aged female audio. A stressed voice, worrying about flowers, timing, and the dress in rapid, hushed bursts. Fast, erratic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/151_anxious-bridesmaid-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ee2e9da4ea774159bd40dd111a230a75.png,,,,
Teenage Class Clown (Teen Male),"Energetic, loud, goofy teen male audio. A voice that is always ""on,"" making sound effects, doing bad impressions, and disrupting the class. Fast, erratic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/152_teenage-class-clown-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5d3fc75eeccf41fb9c493fc9281610b7.png,,,,
Catty High School Rival (Teen Female),"Nasally, sarcastic, high-pitched teen female audio. A voice delivering backhanded compliments and undermining comments with a fake, sweet tone. Slow, deliberate, mocking pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/153_catty-high-school-rival-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_310f3fb2a0df4e268f3d3e0d6fb4528f.png,,,,
Weary Spaceship Captain (Senior Male),"Deep, gravelly, tired senior male audio. A commanding voice, laced with exhaustion, delivering the Captain's Log with grim determination. Slow, measured pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/154_weary-spaceship-captain-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b40e7867a95645c4a5375f3c01db104b.png,,,,
Arrogant College Athlete (Middle-aged Male),"Confident, booming, simplistic middle-aged male audio. A deep, jock voice, focused only on the game, speaking with arrogant dismissal of academics. Moderate, confident pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/155_arrogant-college-athlete-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_f03aa75729d64ef9a3952ac6b6d1c545.png,,,,
Gentle Pet Groomer (Middle-aged Female),"Soft, high-pitched, cooing middle-aged female audio. A sweet, reassuring voice, speaking in simple, loving terms to a nervous animal. Slow, rhythmic, comforting pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/156_gentle-pet-groomer-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_37d897ec713247f88be1d31f5b7eb71f.png,,,,
Manic Game Show Contestant (Middle-aged Male),"Loud, breathless, screaming middle-aged male audio. A voice shouting answers, cheering maniacally, and reacting to prizes with explosive joy. Very fast, hysterical pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/157_manic-game-show-contestant-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_4b7acf5e82944160a82655ccd825634c.png,,,,
Sickly Anime Mother (Middle-aged Female),"Soft, frail, breathy middle-aged female audio. A gentle, loving voice, coughing weakly, offering wisdom from a sickbed. Very slow, weak pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/158_sickly-anime-mother-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_84f88ba3cf584ba6b3a28c1947e08d81.png,,,,
Awkward Teen at a Party (Teen Male),"Quiet, cracking, stammering teen male audio. A high-pitched, nervous voice, trying to be cool but failing, speaking in short, awkward sentences. Slow, halting pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/159_awkward-teen-at-a-party-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8a6d2fcb6f544e73a42e90e91069df0e.png,,,,
Vampire Hunter (Senior Male),"Deep, smooth, menacing senior male audio. An aristocratic European accent, speaking with cold, predatory confidence, enjoying the hunt. Slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/160_vampire-hunter-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3ff29ab24cd94eeca920470703244f5d.png,,,,
Giddy Teenager who Got a Car (Teen Female),"Fast, high-pitched, excited teen female audio. A voice shouting with pure joy, speaking rapidly about freedom and plans. Fast, energetic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/161_giddy-teenager-who-got-a-car-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_cba13a80f9544f4bac359f2e8741b62f.png,,,,
Gruff Desk Police Sergeant (Middle-aged Female),"Deep (for a female), gravelly, sarcastic middle-aged female audio. A weary, cynical voice (city accent), answering the phone and dealing with idiots. Slow, monotone, sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/162_gruff-desk-police-sergeant-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_366ac379051e47338a02dd7bddc0a9d9.png,,,,
World-Weary Taxi Driver (Senior Male),"Gravelly, conversational, accented senior male audio. A voice (New York/Chicago accent), delivering unsolicited opinions on the city, traffic, and politics. Moderate, rambling pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/163_world-weary-taxi-driver-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_bbfdd9d8a9c7467cac5446f6ce8890ab.png,,,,
Idiot Hero Anime Protagonist (Teen Male),"Loud, energetic, confused teen male audio. A brave, loyal voice that is also incredibly dense, shouting and completely misunderstanding the plan. Fast, enthusiastic, simple pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/164_idiot-hero-anime-protagonist-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_eed8936681484cb19e7c9a171002cef3.png,,,,
Scheming Courtier (Middle-aged Male),"Smooth, sibilant, whispering middle-aged male audio. A refined, manipulative voice (British RP), poisoning the king's ear with false logic. Slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/165_scheming-courtier-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_2cc71d195e26496ebc3b40f56e6bd4ae.png,,,,
Bossy Older Sister (Teen Female),"Sharp, fast, commanding teen female audio. A nasally, confident voice, delivering orders, criticism, and advice with impatient authority. Fast, clipped pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/166_bossy-older-sister-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_346d1a16d2ed42c1a6d5fb0ed5241d11.png,,,,
Old West Snake Oil Salesman (Middle-aged Male),"Very fast, charismatic, booming middle-aged male audio. A smooth, theatrical voice (Southern accent), making impossible promises about a miracle cure. Very fast, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/167_old-west-snake-oil-salesman-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e3d536ba656d4bc4bfcd38417cb4fb0e.png,,,,
Shy Artist (Middle-aged Female),"Quiet, soft, hesitant middle-aged female audio. A gentle, breathy voice, humbly describing her own work, often apologizing. Slow, timid pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/168_shy-artist-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_54718c45455b47a4886d77da7b5e9470.png,,,,
Retired Fire Chief (Senior Male),"Deep, booming, calm senior male audio. A confident, gravelly voice, telling intense stories from the past with nostalgic, calm authority. Slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/169_retired-fire-chief-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_211dd54e6c7847209cfbdc50daab52e7.png,,,,
Animated Talking Rabbit (Teen Male),"Very fast, high-pitched, energetic teen male audio. A manic, twitchy voice, speaking rapidly, often interrupting himself to panic. Extremely fast, erratic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/170_animated-talking-rabbit-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a15c83c52506443588a7fefc659dcae2.png,,,,
Sarcastic Animated Goth Teen (Teen Female),"Slow, deep (for a teen), monotone teen female audio. A voice delivering dark, pessimistic observations with dry wit and zero emotion. Very slow, flat pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/171_sarcastic-animated-goth-teen-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_72a9d2bffe1e425590aa664dc98c8a25.png,,,,
Corporate Idea Guy (Middle-aged Male),"Energetic, smooth, confident middle-aged male audio. A voice delivering buzzwords and grand, impractical ideas with the passion of a visionary. Fast, enthusiastic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/172_corporate-idea-guy-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_c4a3db15c4724301a922c5015b615522.png,,,,
Panicked Stock Broker during Crash (Middle-aged Female),"High-pitched, screaming, fast middle-aged female audio. A frantic, terrified voice, shouting ""Sell! Sell!"" and dissolving into incoherent panic. Very fast, hysterical pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/173_panicked-stock-broker-during-crash-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3527a61581ed41a4847004cd1d2732c1.png,,,,
Old Kung Fu Master (Senior Male),"Calm, reedy, accented senior male audio. An ancient, thin voice (Asian accent), delivering cryptic, philosophical lessons with frustrating patience. Slow, measured pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/174_old-kung-fu-master-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0ab4f8cfc29e495f9ef983390f8f186d.png,,,,
Animated Female Action Hero (Middle-aged Female),"Deep, strong, confident middle-aged female audio. A clear, powerful voice, delivering heroic one-liners and battle commands with grit. Moderate, commanding pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/175_animated-female-action-hero-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_54013126a35c40d7a1cfe0c13c22e0d3.png,,,,
Teenage Mall Rebel (Teen Male),"Monotone, sarcastic, low-energy teen male audio. A voice delivering cynical observations about conformity while hanging out at the food court. Slow, apathetic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/176_teenage-mall-rebel-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_2e9845d5e87d46c4a727d851b5486f23.png,,,,
Gushing Grandmother (Senior Female),"High-pitched, emotional, warm senior female audio. A loving voice, delivering excessive praise for minor accomplishments, often near tears with pride. Fast, loving, energetic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/177_gushing-grandmother-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_25dc9546707042b6936b8c8c092feda1.png,,,,
Tired Truck Stop Waitress (Middle-aged Female),"Gravelly, fast, weary middle-aged female audio. A raspy voice (Southern drawl), shouting orders, calling everyone ""Sugar,"" and complaining about her feet. Fast, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/178_tired-truck-stop-waitress-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_68b083760b8841598fad13870521cc29.png,,,,
Cocky High School Quarterback (Teen Male),"Confident, deep, slightly slow teen male audio. A classic jock voice, speaking with casual arrogance, focused on the game. Moderate, confident pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/179_cocky-high-school-quarterback-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d237a6c925964bd180040570edc334f8.png,,,,
Stressed Museum Curator (Opening Night) (Middle-aged Male),"Fast, whispering, articulate middle-aged male audio. A refined, anxious voice (British accent), frantically giving orders and fixing last-minute details. Fast, clipped, hushed pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/180_stressed-museum-curator-opening-night-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_273985ccefc04b6aa35fbdc4d8fe3aec.png,,,,
Animated Female Hero Sidekick (Teen Female),"Energetic, optimistic, loud teen female audio. A bright, peppy voice, offering enthusiastic (and often wrong) suggestions, always loyal. Fast, bubbly pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/181_animated-female-hero-sidekick-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9b0c68017c94430f8d20eb3632147f2f.png,,,,
Old Retired Sailor (Senior Male),"Extremely gravelly, loud, booming senior male audio. A hearty, rough voice (Maritime accent), telling unbelievable stories and laughing loudly. Moderate, strong pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/182_old-retired-sailor-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_49ee454705674ed9bce127c86715312c.png,,,,
Female Cyberpunk Mercenary (Middle-aged Female),"Cold, professional, gravelly middle-aged female audio. A deep, slightly synthesized voice, confirming targets and discussing payment with zero emotion. Moderate, clipped pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/183_female-cyberpunk-mercenary-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_2dfa66cfb1e84d5c854a51aa7ec30b78.png,,,,
Nerdy Teen Collector (Teen Male),"Fast, nasally, excited teen male audio. A high-pitched voice, rapidly explaining the collectible value and stats of his favorite game or card. Very fast, articulate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/184_nerdy-teen-collector-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_2fd027c418c845ffb1bf0badc4ddf8f6.png,,,,
Animated Aristocratic Villain (Senior Male),"Smooth, sibilant, refined senior male audio. A classic, cold voice (Posh British), insulting the hero's intelligence and boasting with bored elegance. Slow, precise, condescending pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/185_animated-aristocratic-villain-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b9949bae432e41db909d22ca0ab1c3d8.png,,,,
Excited Teen Girl Gossiping (Teen Female),"Fast, high-pitched, whispering teen female audio. A voice rapidly sharing unbelievable gossip, punctuated by sharp gasps. Very fast, conspiratorial pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/186_excited-teen-girl-gossiping-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3aae28dcb94441cfbb5c1884b4860919.png,,,,
Gruff Old West Town Sheriff (Middle-aged Male),"Deep, slow, gravelly middle-aged male audio. A heavy drawl, speaking with calm, intimidating authority and few words. Slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/187_gruff-old-west-town-sheriff-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_4df0241cd1c44a88a8c39a2e281d6e01.png,,,,
Strict Piano Teacher (Senior Female),"Sharp, thin, critical senior female audio. A voice (Eastern European accent) that sharply counts rhythm, sighs with disappointment, and demands repetition. Fast, rhythmic, clipped pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/188_strict-piano-teacher-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_fecd6350b72a400db33d5b2ef390869e.png,,,,
Arrogant Dismissive College Professor (Middle-aged Male),"Nasally, articulate, droning middle-aged male audio. A voice that speaks with condescending intellectualism, bored by student questions. Slow, monotone pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/189_arrogant-dismissive-college-professor-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e114a80918f34e5a9a3e4bb9265c146a.png,,,,
Modern Sassy Animated Princess (Teen Female),"Bright, fast, articulate teen female audio. A modern, confident princess voice, questioning rules, making sarcastic jokes, and taking action. Fast, conversational pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/190_modern-sassy-animated-princess-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_f20ca7f5bd25472f90f5cf2927f0c334.png,,,,
Old Farmer Storyteller (Senior Male),"Warm, gravelly, slow senior male audio. A gentle, rustic accent, telling simple, wise stories with a chuckle. Slow, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/191_old-farmer-storyteller-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_12f623008b5d4f48a151160864682167.png,,,,
